run_id	workflow	created_at	event	kind	failed_checks	fail_rows	digest
31085326818	DB(Nightly)	2026-08-06T08:32:37Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_fortinet fortinet-cvrf 163 283 120 0 73.6% 5.0% ;; DET_MASTER:cpe_fortinet jvn-feed-rss 9 6 0 3 33.3% 5.0% ;; DET_MASTER:cpe_fortinet vulncheck-nist-nvd2 6 5 0 1 16.7% 5.0% ;; DB:microsoft microsoft-msuc 0.0% 211.3% 35.0% ;; DB:cpe fortinet-cvrf 135.5% 0.0% 10.0%	sha256:762a64e61022fdad3dbda86668491047eefb7e32a8af59852f9316f4385812e7
31108920364	DB(Nightly)	2026-08-06T14:03:34Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_fortinet fortinet-cvrf 163 283 120 0 73.6% 5.0% ;; DET_MASTER:cpe_fortinet jvn-feed-rss 9 6 0 3 33.3% 5.0% ;; DET_MASTER:cpe_fortinet vulncheck-nist-nvd2 6 5 0 1 16.7% 5.0% ;; DB:microsoft microsoft-msuc 0.0% 211.3% 35.0% ;; DB:cpe fortinet-cvrf 135.5% 0.0% 10.0%	sha256:47ed49a33b428016e20aecd66dbed55d313885b576561c48a16721e761782a7f
31129042296	DB	2026-08-06T22:30:34Z	schedule	guard-trip	db	DB:microsoft microsoft-msuc 0.0% 211.3% 35.0%	sha256:591baf07a51404317c0e469c8ebaeeca96377eece6d7c91a5b5fd1922b137546
31132812374	DB(Nightly)	2026-08-06T23:55:56Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_fortinet fortinet-cvrf 163 283 120 0 73.6% 5.0% ;; DET_MASTER:cpe_fortinet jvn-feed-rss 9 6 0 3 33.3% 5.0% ;; DET_MASTER:cpe_fortinet vulncheck-nist-nvd2 6 5 0 1 16.7% 5.0% ;; DB:microsoft microsoft-msuc 0.0% 211.3% 35.0% ;; DB:cpe fortinet-cvrf 135.5% 0.0% 10.0%	sha256:83e232cea2e95a6bb1afa32f67297b15ba010ab9c5a6d2b52ac48f9ab5c91208
31155638453	DB	2026-08-07T06:54:47Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 22 34 12 0 54.5% 5.0%	sha256:3d584c5a02211ca7806daf7fdd912e24a0e5813df9db15af9e3e28f25d4ae26f
31156716041	DB(Nightly)	2026-08-07T07:11:48Z	schedule	other-fail			
31208981627	DB(Nightly)	2026-08-07T18:53:01Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 22 34 12 0 54.5% 5.0%	sha256:579bb0977aa77c1631f2a8421cd28bc99965b5abe5d54218c1927d9b2fffa964
31232580625	DB(Nightly)	2026-08-08T01:24:43Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 22 34 12 0 54.5% 5.0%	sha256:d41472191332afadab3645438071b7a090133787fbd86f6ce08c7a2f48386ca2
31244782086	DB(Nightly)	2026-08-08T06:49:21Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 22 34 12 0 54.5% 5.0%	sha256:38da202d15a8087367cc043fde366bbf974efd8e751c70e5f59c077e77336780
31257869261	DB(Nightly)	2026-08-08T12:42:58Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 22 34 12 0 54.5% 5.0%	sha256:8fecbfea33277758f5ecc62d8f418020e6afae0f1f7c3ab9f35fd56fa113b99c
31272255509	DB(Nightly)	2026-08-08T18:34:17Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 22 34 12 0 54.5% 5.0%	sha256:fc2eef87755d5296b7017e21c588027456b220dd3889ba3057954d9963382767
31286635076	DB	2026-08-09T00:39:11Z	schedule	other-fail			
31288625971	DB(Nightly)	2026-08-09T01:36:42Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 22 34 12 0 54.5% 5.0%	sha256:e8128f367c083fe1f0fc54fad527e7986132d9ea6e9181807de917bdddf04351
31314071031	DB(Nightly)	2026-08-09T12:45:12Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 22 34 12 0 54.5% 5.0%	sha256:1387e8e3a770d443d195a41218b93c7c64ee507489531a9288ca2f33d69dcd76
31329481254	DB(Nightly)	2026-08-09T18:36:57Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 22 34 12 0 54.5% 5.0%	sha256:3626aeec6e4a4c2c7d534660309a28d6664b73ccfa970255edb9b3d427bd5cc5
31366578821	DB(Nightly)	2026-08-10T07:36:56Z	schedule	build-fail			
31388801102	DB	2026-08-10T12:36:10Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_fortinet fortinet-cvrf 163 283 120 0 73.6% 5.0% ;; DET_MASTER:cpe_fortinet jvn-feed-rss 9 6 0 3 33.3% 5.0% ;; DET_MASTER:cpe_fortinet vulncheck-nist-nvd2 6 5 0 1 16.7% 5.0% ;; DB:cpe fortinet-cvrf 135.5% 0.0% 10.0% ;; DB:microsoft microsoft-msuc 0.0% 36.7% 35.0%	sha256:a4ae738b7dbab4153cdb0c678eb53e275aff8ea4fb1fff9883f43f3d494fe094
31390913505	DB(Nightly)	2026-08-10T13:02:55Z	schedule	guard-trip	db	DB:microsoft microsoft-servicing 0.0% 100.0% 10.0% ;; DB:microsoft microsoft-msuc 0.0% 36.7% 35.0%	sha256:1b54707505ebc143e54732b3f0caf59a77d547a29d1e63d40cab1d0557c4bf1d
31419992365	DB	2026-08-10T18:37:12Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_fortinet fortinet-cvrf 163 283 120 0 73.6% 5.0% ;; DET_MASTER:cpe_fortinet jvn-feed-rss 9 6 0 3 33.3% 5.0% ;; DET_MASTER:cpe_fortinet vulncheck-nist-nvd2 6 5 0 1 16.7% 5.0% ;; DB:cpe fortinet-cvrf 135.5% 0.0% 10.0% ;; DB:microsoft microsoft-msuc 0.0% 37.8% 35.0%	sha256:aab30b96f528d1ce955d288a1c1bbea8ac80c0bd8f47988eb832904b9c664def
31421413130	DB(Nightly)	2026-08-10T18:54:11Z	schedule	guard-trip	db	DB:microsoft microsoft-servicing 0.0% 100.0% 10.0% ;; DB:microsoft microsoft-msuc 0.0% 37.8% 35.0%	sha256:644f210d3db81e0023c049ab258c2174b9ff90a98bcd071e4f7866b4f69aed24
31449854420	DB(Nightly)	2026-08-11T01:37:07Z	schedule	guard-trip	db	DB:microsoft microsoft-servicing 0.0% 100.0% 10.0% ;; DB:microsoft microsoft-msuc 0.0% 37.8% 35.0%	sha256:d22a0f446e94a8a97df8085fc7e0da6900fee5746c473e5f2d4807dca2ccd05c
31655718079	DB	2026-08-13T00:49:28Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_jvn vulncheck-nist-nvd2 71 25 6 52 81.7% 5.0% ;; DET_MASTER:cpe_cisco vulncheck-nist-nvd2 34 36 9 7 47.1% 5.0% ;; DET_MASTER:cpe_fortinet vulncheck-nist-nvd2 5 4 0 1 20.0% 5.0% ;; DET_MASTER:cpe_nvd vulncheck-nist-nvd2 26 21 0 5 19.2% 5.0% ;; DB:fedora:46 fedora-api 66.7% 0.0% 10.0% ;; DB:cpe vulncheck-nist-nvd2 50.3% 0.0% 10.0%	sha256:f53d7424d7e0da81332ccc51f166bcb681a4313ad76c7fdaf2695db238b6ad10
31658949081	DB(Nightly)	2026-08-13T01:50:07Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_jvn vulncheck-nist-nvd2 71 25 6 52 81.7% 5.0% ;; DET_MASTER:cpe_cisco vulncheck-nist-nvd2 34 36 9 7 47.1% 5.0% ;; DET_MASTER:cpe_fortinet vulncheck-nist-nvd2 5 4 0 1 20.0% 5.0% ;; DET_MASTER:cpe_nvd vulncheck-nist-nvd2 26 21 0 5 19.2% 5.0% ;; DB:fedora:46 fedora-api 66.7% 0.0% 10.0% ;; DB:cpe vulncheck-nist-nvd2 50.3% 0.0% 10.0%	sha256:6d89f31d72750df4f6a54cbd090c83ec34410cab6bc0f2f2fd8dbc950cb056a2
31677553492	DB(Nightly)	2026-08-13T07:23:20Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_jvn vulncheck-nist-nvd2 71 25 6 52 81.7% 5.0% ;; DET_MASTER:cpe_cisco vulncheck-nist-nvd2 34 36 9 7 47.1% 5.0% ;; DET_MASTER:cpe_fortinet vulncheck-nist-nvd2 5 4 0 1 20.0% 5.0% ;; DET_MASTER:cpe_nvd vulncheck-nist-nvd2 26 21 0 5 19.2% 5.0% ;; DB:fedora:46 fedora-api 66.7% 0.0% 10.0% ;; DB:cpe vulncheck-nist-nvd2 50.3% 0.0% 10.0%	sha256:963d18b41c83d6fd21fa9348dc2c59b6347d9b3a2f15ad102078524a8744a445
31700869631	DB	2026-08-13T12:36:49Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_fortinet vulncheck-nist-nvd2 4 6 2 0 50.0% 5.0% ;; DET_MASTER:cpe_cisco vulncheck-nist-nvd2 36 30 0 6 16.7% 5.0% ;; DB:fedora:46 fedora-api 2020.0% 0.0% 10.0% ;; DB:cpe paloalto-json 25.3% 0.0% 10.0% ;; DB:fedora:45 fedora-api 12.4% 0.0% 10.0%	sha256:d6a8ca41dc96ee2399b257ec13b3bb3defa1a3b615895da21fbc520bad8da0b1
31703167579	DB(Nightly)	2026-08-13T13:05:15Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_jvn vulncheck-nist-nvd2 71 25 6 52 81.7% 5.0% ;; DET_MASTER:cpe_cisco vulncheck-nist-nvd2 34 30 9 13 64.7% 5.0% ;; DET_MASTER:cpe_fortinet vulncheck-nist-nvd2 5 6 2 1 60.0% 5.0% ;; DET_MASTER:cpe_nvd vulncheck-nist-nvd2 26 21 0 5 19.2% 5.0% ;; DB:fedora:46 fedora-api 3433.3% 0.0% 10.0% ;; DB:cpe vulncheck-nist-nvd2 50.3% 0.0% 10.0% ;; DB:cpe paloalto-json 25.3% 0.0% 10.0% ;; DB:fedora:45 fedora-api 12.6% 0.0% 10.0%	sha256:18f07c76d17c3e9e27cfb3daf84d082ebcde27016116793230f4da8ba25b098e
31732114567	DB	2026-08-13T18:42:23Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_fortinet vulncheck-nist-nvd2 4 6 2 0 50.0% 5.0% ;; DET_MASTER:cpe_cisco vulncheck-nist-nvd2 36 30 0 6 16.7% 5.0% ;; DB:fedora:46 fedora-api 2020.0% 0.0% 10.0% ;; DB:cpe paloalto-json 25.3% 0.0% 10.0% ;; DB:fedora:45 fedora-api 12.4% 0.0% 10.0%	sha256:0d6ea883056a7a294e486b0f88b41ec0f6a95cb2a43006d8938cb8751e63e88f
31733575457	DB(Nightly)	2026-08-13T18:59:32Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_jvn vulncheck-nist-nvd2 71 25 6 52 81.7% 5.0% ;; DET_MASTER:cpe_cisco vulncheck-nist-nvd2 34 30 9 13 64.7% 5.0% ;; DET_MASTER:cpe_fortinet vulncheck-nist-nvd2 5 6 2 1 60.0% 5.0% ;; DET_MASTER:cpe_nvd vulncheck-nist-nvd2 26 21 0 5 19.2% 5.0% ;; DB:fedora:46 fedora-api 3433.3% 0.0% 10.0% ;; DB:cpe vulncheck-nist-nvd2 50.3% 0.0% 10.0% ;; DB:cpe paloalto-json 25.3% 0.0% 10.0% ;; DB:fedora:45 fedora-api 12.6% 0.0% 10.0%	sha256:c37b05ff1b416f9c4c8feb8571d4f8f2fd999209cc358b5670f228173cdf4bf9
31758617698	DB	2026-08-14T00:48:54Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:cpe_fortinet vulncheck-nist-nvd2 4 6 2 0 50.0% 5.0% ;; DET_MASTER:opensuse_leap_16_kernel-default-base suse-oval 2343 3232 889 0 37.9% 5.0% ;; DET_MASTER:opensuse_leap_16 suse-oval 2491 3381 890 0 35.7% 5.0% ;; DET_MASTER:cpe_cisco vulncheck-nist-nvd2 36 30 0 6 16.7% 5.0% ;; DET_OLD:opensuse_leap_16_kernel-default-base suse-oval 2343 3232 889 0 37.9% 5.0% ;; DET_OLD:opensuse_leap_16 suse-oval 2491 3381 890 0 35.7% 5.0% ;; DB:fedora:46 fedora-api 2020.0% 0.0% 10.0% ;; DB:opensuse.leap:16.0 suse-oval 36.9% 0.0% 10.0% ;; DB:cpe paloalto-json 25.3% 0.0% 10.0% ;; DB:fedora:45 fedora-api 12.4% 0.0% 10.0%	sha256:e34cb220dcd13c7df071fe8437e12da7571d953aef6ad2e7b6ba08d55077dc0e
31761726795	DB(Nightly)	2026-08-14T01:47:50Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:opensuse_leap_16_kernel-default-base suse-oval 2343 3232 889 0 37.9% 5.0% ;; DET_MASTER:opensuse_leap_16 suse-oval 2491 3381 890 0 35.7% 5.0% ;; DET_OLD:opensuse_leap_16_kernel-default-base suse-oval 2343 3232 889 0 37.9% 5.0% ;; DET_OLD:opensuse_leap_16 suse-oval 2491 3381 890 0 35.7% 5.0% ;; DB:opensuse.leap:16.0 suse-oval 36.9% 0.0% 10.0%	sha256:445252cf0add1833b8e8c7fc58ebcc4ffef1a2f49158d44eda8d4ec1d2c2bea8
31778323798	DB	2026-08-14T07:00:59Z	schedule	build-fail			
31855619849	DB(Nightly)	2026-08-15T01:07:01Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 30 21 0 9 30.0% 5.0% ;; DB:cpe vulncheck-nist-nvd2 11.5% 0.0% 10.0%	sha256:b4ef510009085a9e70fac5d829376a774c2b8aa306a03af40408c9d6e4a93ad9
31868959581	DB	2026-08-15T06:14:42Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 30 21 0 9 30.0% 5.0% ;; DB:cpe vulncheck-nist-nvd2 11.5% 0.0% 10.0%	sha256:a8fc8b3ac59e1331683d5a8e6f7676a1db2bb56bffa037c5a0ff33114dfe4ae1
31869776131	DB(Nightly)	2026-08-15T06:34:16Z	schedule	other-fail			
31883943164	DB	2026-08-15T12:10:48Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 30 21 0 9 30.0% 5.0% ;; DB:cpe vulncheck-nist-nvd2 11.5% 0.0% 10.0%	sha256:829f706c1cbe3789182c14986e0279412c2c2b0e2ea3ed44cf1cacd8d43acd88
31884884752	DB(Nightly)	2026-08-15T12:32:57Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 30 21 0 9 30.0% 5.0% ;; DB:cpe vulncheck-nist-nvd2 11.5% 0.0% 10.0%	sha256:9fd8fe32353b3cd5b1d31cc2d0fd2d503dfaa3e53da92f37e50b6f2baf3acd82
31901097004	DB(Nightly)	2026-08-15T18:25:44Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 30 21 0 9 30.0% 5.0% ;; DB:cpe vulncheck-nist-nvd2 11.5% 0.0% 10.0%	sha256:d653f2082ffe47cf98369a2fa391ee1a24fc445ad61f97740803b27dbac1f295
31917264910	DB	2026-08-16T00:27:24Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 30 21 0 9 30.0% 5.0% ;; DET_MASTER:debian_12 debian-security-tracker-salsa 5097 5541 444 0 8.7% 5.0% ;; DET_MASTER:debian_10 debian-security-tracker-salsa 13642 14355 713 0 5.2% 5.0% ;; DET_OLD:debian_12 debian-security-tracker-salsa 5097 5541 444 0 8.7% 5.0% ;; DET_OLD:debian_10 debian-security-tracker-salsa 13642 14355 713 0 5.2% 5.0% ;; DB:cpe vulncheck-nist-nvd2 11.5% 0.0% 10.0%	sha256:961614e37f72357880aa98cbcf2359d05945697ca6a6f21a1ec3f5f3b9249ae0
31918998907	DB(Nightly)	2026-08-16T01:11:18Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 30 21 0 9 30.0% 5.0% ;; DET_MASTER:debian_12 debian-security-tracker-salsa 5097 5541 444 0 8.7% 5.0% ;; DET_MASTER:debian_10 debian-security-tracker-salsa 13642 14355 713 0 5.2% 5.0% ;; DET_OLD:debian_12 debian-security-tracker-salsa 5097 5541 444 0 8.7% 5.0% ;; DET_OLD:debian_10 debian-security-tracker-salsa 13642 14355 713 0 5.2% 5.0% ;; DB:cpe vulncheck-nist-nvd2 11.5% 0.0% 10.0%	sha256:ae1179d548960dca62e119e7f7e263a83c01d29f21ef94ed806387f3e25c848f
31931014984	DB	2026-08-16T06:16:18Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 30 21 0 9 30.0% 5.0% ;; DET_MASTER:cpe_nvd vulncheck-nist-nvd2 21 23 2 0 9.5% 5.0% ;; DET_MASTER:debian_12 debian-security-tracker-salsa 5097 5541 444 0 8.7% 5.0% ;; DET_MASTER:debian_10 debian-security-tracker-salsa 13642 14355 713 0 5.2% 5.0% ;; DET_OLD:debian_12 debian-security-tracker-salsa 5097 5541 444 0 8.7% 5.0% ;; DET_OLD:debian_10 debian-security-tracker-salsa 13642 14355 713 0 5.2% 5.0% ;; DB:cpe vulncheck-nist-nvd2 11.8% 0.0% 10.0%	sha256:449c81ba4960ee72b4cfb8ffb7534f4a018c0ca8b6e05dacf9d375fcbf6c301e
31931804326	DB(Nightly)	2026-08-16T06:35:59Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 30 21 0 9 30.0% 5.0% ;; DET_MASTER:cpe_nvd vulncheck-nist-nvd2 21 23 2 0 9.5% 5.0% ;; DET_MASTER:debian_12 debian-security-tracker-salsa 5097 5541 444 0 8.7% 5.0% ;; DET_MASTER:debian_10 debian-security-tracker-salsa 13642 14355 713 0 5.2% 5.0% ;; DET_OLD:debian_12 debian-security-tracker-salsa 5097 5541 444 0 8.7% 5.0% ;; DET_OLD:debian_10 debian-security-tracker-salsa 13642 14355 713 0 5.2% 5.0% ;; DB:cpe vulncheck-nist-nvd2 11.8% 0.0% 10.0%	sha256:aa26efd1279fb51e79a3532310b79c56b150d17ceda5c05f4c9b0f1b8314dbb0
31946373291	DB	2026-08-16T12:11:15Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 30 21 0 9 30.0% 5.0% ;; DET_MASTER:debian_12 debian-security-tracker-salsa 5097 5631 535 1 10.5% 5.0% ;; DET_MASTER:cpe_nvd vulncheck-nist-nvd2 21 23 2 0 9.5% 5.0% ;; DET_MASTER:debian_10 debian-security-tracker-salsa 13642 14489 851 4 6.3% 5.0% ;; DET_MASTER:debian_9 debian-security-tracker-salsa 16350 17194 848 4 5.2% 5.0% ;; DET_OLD:debian_12 debian-security-tracker-salsa 5097 5631 535 1 10.5% 5.0% ;; DET_OLD:debian_10 debian-security-tracker-salsa 13642 14489 851 4 6.3% 5.0% ;; DET_OLD:debian_9 debian-security-tracker-salsa 16350 17194 848 4 5.2% 5.0% ;; DB:cpe vulncheck-nist-nvd2 11.8% 0.0% 10.0%	sha256:e722017611d31b1d81e1ac0a43d17583653515d2f58d85459e74eafa264843be
31947431601	DB(Nightly)	2026-08-16T12:34:31Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 30 21 0 9 30.0% 5.0% ;; DET_MASTER:debian_12 debian-security-tracker-salsa 5097 5631 535 1 10.5% 5.0% ;; DET_MASTER:cpe_nvd vulncheck-nist-nvd2 21 23 2 0 9.5% 5.0% ;; DET_MASTER:debian_10 debian-security-tracker-salsa 13642 14489 851 4 6.3% 5.0% ;; DET_MASTER:debian_9 debian-security-tracker-salsa 16350 17194 848 4 5.2% 5.0% ;; DET_OLD:debian_12 debian-security-tracker-salsa 5097 5631 535 1 10.5% 5.0% ;; DET_OLD:debian_10 debian-security-tracker-salsa 13642 14489 851 4 6.3% 5.0% ;; DET_OLD:debian_9 debian-security-tracker-salsa 16350 17194 848 4 5.2% 5.0% ;; DB:cpe vulncheck-nist-nvd2 11.8% 0.0% 10.0%	sha256:d301528292c83f53f5cf6a34b12deaf37d00e1f6723ccc71cf729c525b327181
31963709931	DB	2026-08-16T18:08:39Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 30 21 0 9 30.0% 5.0% ;; DET_MASTER:debian_12 debian-security-tracker-salsa 5097 5631 535 1 10.5% 5.0% ;; DET_MASTER:cpe_nvd vulncheck-nist-nvd2 21 23 2 0 9.5% 5.0% ;; DET_MASTER:debian_10 debian-security-tracker-salsa 13642 14489 851 4 6.3% 5.0% ;; DET_MASTER:debian_9 debian-security-tracker-salsa 16350 17194 848 4 5.2% 5.0% ;; DET_OLD:debian_12 debian-security-tracker-salsa 5097 5631 535 1 10.5% 5.0% ;; DET_OLD:debian_10 debian-security-tracker-salsa 13642 14489 851 4 6.3% 5.0% ;; DET_OLD:debian_9 debian-security-tracker-salsa 16350 17194 848 4 5.2% 5.0% ;; DB:cpe vulncheck-nist-nvd2 11.8% 0.0% 10.0%	sha256:16d817cf33a5d5a0f5eda66886938b8fcb89cffad4c181f79171b18b6a83dcac
31964535496	DB(Nightly)	2026-08-16T18:25:18Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 30 21 0 9 30.0% 5.0% ;; DET_MASTER:debian_12 debian-security-tracker-salsa 5097 5631 535 1 10.5% 5.0% ;; DET_MASTER:cpe_nvd vulncheck-nist-nvd2 21 23 2 0 9.5% 5.0% ;; DET_MASTER:debian_10 debian-security-tracker-salsa 13642 14489 851 4 6.3% 5.0% ;; DET_MASTER:debian_9 debian-security-tracker-salsa 16350 17194 848 4 5.2% 5.0% ;; DET_OLD:debian_12 debian-security-tracker-salsa 5097 5631 535 1 10.5% 5.0% ;; DET_OLD:debian_10 debian-security-tracker-salsa 13642 14489 851 4 6.3% 5.0% ;; DET_OLD:debian_9 debian-security-tracker-salsa 16350 17194 848 4 5.2% 5.0% ;; DB:cpe vulncheck-nist-nvd2 11.8% 0.0% 10.0%	sha256:205533cf124b8127e9cb9e852b1627cd5e587542c23c144eb57202c6bb681e23
